,Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
175,TX0000000176,India,66829,Offshore Transfer,1/8/13 7:00,Person_6027,Arms Trade,UAE,False,Legal,4.339460243219735,4,Bank_429,Luxembourg
176,TX0000000177,UK,499693,Cash Withdrawal,1/8/13 8:00,Person_6,Oil & Gas,Switzerland,False,Legal,4.128101712183027,7,Bank_129,Bahamas
177,TX0000000178,Brazil,412635,Property Purchase,1/8/13 9:00,Person_9606,Casinos,UAE,False,Legal,6.19746540166503,5,Bank_59,Panama
178,TX0000000179,UK,93344,Cash Withdrawal,1/8/13 10:00,Person_4131,Oil & Gas,Brazil,True,Legal,4.280399518815031,3,Bank_19,Panama
179,TX0000000180,UAE,243005,Cash Withdrawal,1/8/13 11:00,Person_7143,Finance,USA,False,Illegal,7.117182458162129,7,Bank_66,Singapore
180,TX0000000181,India,196259,Offshore Transfer,1/8/13 12:00,Person_6582,Oil & Gas,USA,False,Legal,5.000433859180251,2,Bank_379,Singapore
181,TX0000000182,China,56733,Property Purchase,1/8/13 13:00,Person_9659,Construction,China,False,Legal,4.9048671054338,6,Bank_130,Switzerland
182,TX0000000183,India,90507,Property Purchase,1/8/13 14:00,Person_9923,Finance,Brazil,True,Legal,6.7445120244150845,9,Bank_210,Switzerland
183,TX0000000184,China,486518,Property Purchase,1/8/13 15:00,Person_1787,Finance,Singapore,True,Legal,6.119271326600007,3,Bank_243,Singapore
184,TX0000000185,India,222520,Offshore Transfer,1/8/13 16:00,Person_2820,Luxury Goods,Singapore,False,Legal,3.5003626634924956,6,Bank_265,Panama
185,TX0000000186,India,130374,Offshore Transfer,1/8/13 17:00,Person_3964,Construction,UAE,False,Legal,4.284086920468678,8,Bank_326,Panama
186,TX0000000187,UAE,7364,Cryptocurrency,1/8/13 18:00,Person_5228,Arms Trade,Switzerland,False,Legal,5.14847696219982,4,Bank_298,Bahamas
187,TX0000000188,UAE,99027,Property Purchase,1/8/13 19:00,Person_6606,Casinos,Singapore,True,Legal,7.988330018665958,3,Bank_355,Cayman Islands
188,TX0000000189,Brazil,218053,Cash Withdrawal,1/8/13 20:00,Person_410,Finance,USA,False,Legal,5.406904368428959,8,Bank_24,Singapore
189,TX0000000190,China,122299,Cryptocurrency,1/8/13 21:00,Person_8177,Arms Trade,USA,False,Legal,3.2777072505588096,8,Bank_219,Panama
190,TX0000000191,Singapore,8742,Stocks Transfer,1/8/13 22:00,Person_9423,Oil & Gas,UAE,False,Illegal,7.615448519629945,0,Bank_126,Luxembourg
191,TX0000000192,Brazil,47963,Stocks Transfer,1/8/13 23:00,Person_3564,Construction,Switzerland,False,Legal,6.147777343768888,4,Bank_284,Luxembourg
192,TX0000000193,Russia,117145,Offshore Transfer,1/9/13 0:00,Person_2048,Real Estate,Singapore,False,Legal,5.325437800627752,2,Bank_457,Luxembourg
193,TX0000000194,Russia,414171,Property Purchase,1/9/13 1:00,Person_6558,Finance,UK,True,Legal,4.0421992276869,1,Bank_257,Bahamas
194,TX0000000195,Singapore,107887,Property Purchase,1/9/13 2:00,Person_1994,Construction,India,False,Legal,5.613415424637115,5,Bank_257,Bahamas
195,TX0000000196,Singapore,109503,Stocks Transfer,1/9/13 3:00,Person_7847,Luxury Goods,UK,False,Legal,5.882992888626475,5,Bank_220,Panama
196,TX0000000197,UK,95563,Cryptocurrency,1/9/13 4:00,Person_163,Luxury Goods,Russia,False,Legal,6.735581180236727,9,Bank_150,Cayman Islands
197,TX0000000198,India,34358,Cash Withdrawal,1/9/13 5:00,Person_9931,Finance,UAE,False,Legal,5.302796197067108,3,Bank_127,Switzerland
198,TX0000000199,South Africa,25111,Stocks Transfer,1/9/13 6:00,Person_7630,Luxury Goods,South Africa,True,Illegal,6.535892159532783,7,Bank_109,Bahamas
199,TX0000000200,Russia,92758,Property Purchase,1/9/13 7:00,Person_8403,Finance,Brazil,False,Legal,4.601137120140378,7,Bank_241,Cayman Islands
200,TX0000000201,Singapore,70984,Stocks Transfer,1/9/13 8:00,Person_7642,Finance,India,True,Legal,4.649434327415315,9,Bank_453,Singapore
201,TX0000000202,China,382606,Offshore Transfer,1/9/13 9:00,Person_6517,Oil & Gas,South Africa,False,Illegal,6.6882891856537725,7,Bank_8,Bahamas
202,TX0000000203,Singapore,131556,Property Purchase,1/9/13 10:00,Person_9335,Casinos,UK,True,Legal,5.848827093072143,0,Bank_196,Cayman Islands
203,TX0000000204,Switzerland,6330,Offshore Transfer,1/9/13 11:00,Person_7186,Construction,China,False,Illegal,7.52972729318191,9,Bank_462,Cayman Islands
204,TX0000000205,China,89404,Stocks Transfer,1/9/13 12:00,Person_1647,Casinos,UAE,False,Legal,5.731544932121963,4,Bank_337,Switzerland
205,TX0000000206,UK,331100,Property Purchase,1/9/13 13:00,Person_3750,Real Estate,Switzerland,False,Legal,4.4864771715879135,9,Bank_134,Singapore
206,TX0000000207,South Africa,159416,Offshore Transfer,1/9/13 14:00,Person_2828,Construction,South Africa,False,Legal,5.501849475141387,8,Bank_48,Panama
207,TX0000000208,Singapore,103394,Offshore Transfer,1/9/13 15:00,Person_9291,Casinos,Singapore,True,Legal,5.573337491068105,8,Bank_495,Singapore
208,TX0000000209,Brazil,312382,Offshore Transfer,1/9/13 16:00,Person_5231,Real Estate,China,False,Legal,6.6758417356764905,2,Bank_139,Switzerland
209,TX0000000210,Russia,94052,Stocks Transfer,1/9/13 17:00,Person_6031,Arms Trade,Switzerland,False,Legal,5.119006397943616,1,Bank_294,Luxembourg
210,TX0000000211,Singapore,30265,Property Purchase,1/9/13 18:00,Person_6068,Casinos,China,False,Legal,5.073697970675296,5,Bank_402,Bahamas
211,TX0000000212,Switzerland,69392,Stocks Transfer,1/9/13 19:00,Person_8787,Arms Trade,China,True,Legal,5.488321739042286,2,Bank_386,Cayman Islands
212,TX0000000213,Singapore,840398,Property Purchase,1/9/13 20:00,Person_3776,Real Estate,Russia,False,Legal,4.26780366043554,0,Bank_262,Switzerland
213,TX0000000214,India,541973,Stocks Transfer,1/9/13 21:00,Person_3495,Finance,South Africa,False,Legal,4.810620292851362,3,Bank_182,Cayman Islands
214,TX0000000215,Singapore,90380,Cash Withdrawal,1/9/13 22:00,Person_3519,Finance,Russia,False,Legal,4.844756721784322,5,Bank_453,Panama
215,TX0000000216,Singapore,90467,Offshore Transfer,1/9/13 23:00,Person_5001,Real Estate,South Africa,True,Legal,5.714635034903479,4,Bank_102,Singapore
216,TX0000000217,Singapore,95055,Property Purchase,1/10/13 0:00,Person_27,Oil & Gas,UK,False,Legal,4.8596106543437525,5,Bank_324,Cayman Islands
217,TX0000000218,UK,201894,Cash Withdrawal,1/10/13 1:00,Person_5632,Luxury Goods,UK,False,Legal,5.0180224767454815,2,Bank_344,Switzerland
218,TX0000000219,USA,23003,Offshore Transfer,1/10/13 2:00,Person_997,Construction,South Africa,True,Legal,5.115222585869961,3,Bank_421,Singapore
219,TX0000000220,China,195754,Cash Withdrawal,1/10/13 3:00,Person_9003,Real Estate,Russia,False,Legal,4.58956992400087,0,Bank_196,Singapore
220,TX0000000221,Russia,355495,Stocks Transfer,1/10/13 4:00,Person_2423,Oil & Gas,Russia,False,Legal,6.411097066939918,9,Bank_280,Switzerland
221,TX0000000222,Brazil,163303,Stocks Transfer,1/10/13 5:00,Person_6674,Real Estate,UAE,False,Illegal,6.36157000340136,8,Bank_111,Switzerland
222,TX0000000223,Russia,263179,Property Purchase,1/10/13 6:00,Person_6845,Casinos,Brazil,False,Legal,4.300935751226607,6,Bank_118,Switzerland
223,TX0000000224,China,310682,Cryptocurrency,1/10/13 7:00,Person_7901,Construction,Switzerland,True,Legal,5.339919004131266,9,Bank_174,Bahamas
224,TX0000000225,India,33257,Cryptocurrency,1/10/13 8:00,Person_3532,Arms Trade,South Africa,False,Legal,6.733843476535989,9,Bank_331,Cayman Islands
225,TX0000000226,South Africa,84951,Property Purchase,1/10/13 9:00,Person_9921,Real Estate,South Africa,False,Legal,4.054128164874308,1,Bank_61,Singapore
226,TX0000000227,Singapore,179341,Offshore Transfer,1/10/13 10:00,Person_1,Real Estate,USA,False,Legal,6.036752329810359,5,Bank_200,Luxembourg
227,TX0000000228,USA,377259,Cash Withdrawal,1/10/13 11:00,Person_4750,Construction,Russia,False,Legal,5.786531527414786,7,Bank_72,Luxembourg
228,TX0000000229,South Africa,40725,Cash Withdrawal,1/10/13 12:00,Person_7006,Construction,South Africa,False,Legal,5.2339056683209595,5,Bank_238,Luxembourg
229,TX0000000230,India,55838,Property Purchase,1/10/13 13:00,Person_9107,Arms Trade,USA,False,Legal,4.616000290480685,3,Bank_264,Luxembourg
230,TX0000000231,South Africa,67872,Property Purchase,1/10/13 14:00,Person_860,Finance,Russia,True,Legal,6.859663957072023,8,Bank_422,Cayman Islands
231,TX0000000232,Brazil,103209,Cryptocurrency,1/10/13 15:00,Person_7811,Arms Trade,Switzerland,False,Legal,5.1267206699428565,5,Bank_121,Switzerland
232,TX0000000233,USA,69966,Property Purchase,1/10/13 16:00,Person_3195,Oil & Gas,Singapore,False,Legal,3.1541359705663297,6,Bank_452,Switzerland
233,TX0000000234,Switzerland,159011,Property Purchase,1/10/13 17:00,Person_6660,Finance,USA,False,Legal,3.8361057384870767,0,Bank_155,Luxembourg
234,TX0000000235,Switzerland,85142,Cryptocurrency,1/10/13 18:00,Person_8666,Finance,USA,False,Legal,3.302860853659682,3,Bank_475,Luxembourg
235,TX0000000236,Russia,73787,Offshore Transfer,1/10/13 19:00,Person_7648,Luxury Goods,Switzerland,False,Legal,4.611835325816356,5,Bank_69,Panama
236,TX0000000237,Singapore,143046,Cash Withdrawal,1/10/13 20:00,Person_3402,Luxury Goods,Russia,True,Legal,4.663969130046812,6,Bank_177,Bahamas
237,TX0000000238,Singapore,19071,Property Purchase,1/10/13 21:00,Person_5797,Finance,Switzerland,False,Legal,4.639274432070133,5,Bank_69,Switzerland
238,TX0000000239,Singapore,92762,Cash Withdrawal,1/10/13 22:00,Person_3896,Arms Trade,South Africa,False,Legal,5.883404938465981,2,Bank_305,Luxembourg
239,TX0000000240,South Africa,111880,Stocks Transfer,1/10/13 23:00,Person_2833,Casinos,China,False,Legal,4.283531120706012,9,Bank_172,Cayman Islands
240,TX0000000241,UK,391999,Cash Withdrawal,1/11/13 0:00,Person_7580,Casinos,Russia,True,Legal,6.027733373983435,5,Bank_89,Singapore
241,TX0000000242,Switzerland,122389,Property Purchase,1/11/13 1:00,Person_1276,Real Estate,Singapore,False,Legal,4.121346195586242,6,Bank_247,Bahamas
242,TX0000000243,China,88626,Offshore Transfer,1/11/13 2:00,Person_2439,Real Estate,UAE,True,Legal,4.9890571779940815,1,Bank_300,Cayman Islands
243,TX0000000244,Singapore,27089,Stocks Transfer,1/11/13 3:00,Person_8887,Arms Trade,Brazil,False,Illegal,7.1886863098698015,8,Bank_426,Switzerland
244,TX0000000245,UAE,281149,Stocks Transfer,1/11/13 4:00,Person_9647,Oil & Gas,India,False,Legal,5.226055029343206,6,Bank_250,Switzerland
245,TX0000000246,Russia,142891,Cash Withdrawal,1/11/13 5:00,Person_2483,Oil & Gas,UAE,False,Illegal,7.746063167664546,4,Bank_395,Cayman Islands
246,TX0000000247,USA,275185,Stocks Transfer,1/11/13 6:00,Person_4272,Construction,India,False,Illegal,7.400161704794373,2,Bank_111,Cayman Islands
247,TX0000000248,Switzerland,98974,Cash Withdrawal,1/11/13 7:00,Person_7497,Construction,India,True,Legal,4.009712965867706,7,Bank_483,Cayman Islands
248,TX0000000249,Singapore,185843,Cryptocurrency,1/11/13 8:00,Person_8952,Casinos,South Africa,False,Legal,4.811622321334618,5,Bank_137,Singapore
249,TX0000000250,Brazil,53612,Cash Withdrawal,1/11/13 9:00,Person_1195,Finance,Brazil,False,Legal,4.907007548717906,9,Bank_286,Bahamas
250,TX0000000251,Russia,62109,Cash Withdrawal,1/11/13 10:00,Person_4792,Oil & Gas,Switzerland,False,Legal,4.554895522747324,9,Bank_308,Singapore
251,TX0000000252,Russia,25482,Cryptocurrency,1/11/13 11:00,Person_5837,Oil & Gas,Switzerland,False,Legal,4.68635465819646,4,Bank_53,Bahamas
252,TX0000000253,UAE,120983,Offshore Transfer,1/11/13 12:00,Person_8545,Casinos,South Africa,False,Legal,4.416157878152985,1,Bank_365,Switzerland
253,TX0000000254,Brazil,157361,Property Purchase,1/11/13 13:00,Person_7806,Casinos,UK,False,Legal,5.5533502308782285,8,Bank_63,Luxembourg
254,TX0000000255,South Africa,32594,Property Purchase,1/11/13 14:00,Person_5026,Construction,India,False,Legal,4.327024786850438,5,Bank_259,Singapore
255,TX0000000256,Brazil,78003,Cryptocurrency,1/11/13 15:00,Person_8590,Luxury Goods,South Africa,True,Legal,5.234008002230997,5,Bank_318,Switzerland
256,TX0000000257,Russia,138559,Cryptocurrency,1/11/13 16:00,Person_2772,Oil & Gas,South Africa,False,Legal,5.21776557802541,9,Bank_443,Switzerland
257,TX0000000258,South Africa,117813,Stocks Transfer,1/11/13 17:00,Person_1799,Arms Trade,UK,False,Legal,3.370013079982516,0,Bank_356,Bahamas
258,TX0000000259,India,15335,Property Purchase,1/11/13 18:00,Person_5724,Luxury Goods,Singapore,False,Legal,3.6624430528646568,7,Bank_212,Luxembourg
259,TX0000000260,UAE,10251,Cryptocurrency,1/11/13 19:00,Person_8660,Oil & Gas,India,True,Legal,3.899643277148198,8,Bank_300,Bahamas
260,TX0000000261,Switzerland,39762,Property Purchase,1/11/13 20:00,Person_9034,Finance,China,True,Legal,5.093914430727763,1,Bank_62,Switzerland
261,TX0000000262,India,9793,Offshore Transfer,1/11/13 21:00,Person_861,Casinos,India,False,Legal,6.556758785333592,5,Bank_233,Cayman Islands
262,TX0000000263,UAE,64413,Stocks Transfer,1/11/13 22:00,Person_1900,Construction,Brazil,False,Legal,6.573688317331984,3,Bank_13,Cayman Islands
263,TX0000000264,China,82492,Cryptocurrency,1/11/13 23:00,Person_6143,Arms Trade,Switzerland,False,Legal,5.8529403003586005,9,Bank_33,Luxembourg
264,TX0000000265,Russia,132453,Cash Withdrawal,1/12/13 0:00,Person_7606,Finance,South Africa,False,Legal,4.701480831512308,7,Bank_10,Switzerland
265,TX0000000266,UAE,80267,Stocks Transfer,1/12/13 1:00,Person_7364,Oil & Gas,India,True,Legal,5.1631157907626095,1,Bank_424,Panama
266,TX0000000267,Singapore,17658,Property Purchase,1/12/13 2:00,Person_4914,Arms Trade,South Africa,False,Legal,5.895382740576923,4,Bank_44,Switzerland
267,TX0000000268,Russia,115821,Cryptocurrency,1/12/13 3:00,Person_1610,Finance,Brazil,False,Legal,3.463005987853773,2,Bank_190,Panama
268,TX0000000269,UAE,366353,Property Purchase,1/12/13 4:00,Person_2810,Arms Trade,India,False,Legal,6.702683278122228,1,Bank_265,Cayman Islands
269,TX0000000270,UAE,46994,Stocks Transfer,1/12/13 5:00,Person_4443,Oil & Gas,India,False,Legal,5.596950621869113,7,Bank_358,Singapore
270,TX0000000271,Brazil,151958,Cash Withdrawal,1/12/13 6:00,Person_5176,Oil & Gas,Russia,False,Legal,5.769750721889425,6,Bank_448,Panama
271,TX0000000272,China,31748,Cryptocurrency,1/12/13 7:00,Person_7580,Real Estate,USA,False,Legal,5.67238314654356,5,Bank_187,Switzerland
272,TX0000000273,Brazil,441294,Property Purchase,1/12/13 8:00,Person_2157,Oil & Gas,Russia,False,Legal,5.232323193054804,6,Bank_417,Cayman Islands
273,TX0000000274,Singapore,434938,Cash Withdrawal,1/12/13 9:00,Person_9067,Construction,Switzerland,False,Legal,5.059450146450642,4,Bank_250,Cayman Islands
274,TX0000000275,Switzerland,95474,Cash Withdrawal,1/12/13 10:00,Person_9389,Construction,Russia,False,Legal,4.992427977503757,2,Bank_76,Singapore
275,TX0000000276,USA,132054,Stocks Transfer,1/12/13 11:00,Person_8843,Construction,India,False,Legal,4.986164952806236,4,Bank_412,Switzerland
276,TX0000000277,China,229291,Stocks Transfer,1/12/13 12:00,Person_2470,Construction,India,False,Legal,4.4255423652086865,2,Bank_80,Luxembourg
277,TX0000000278,UK,216977,Property Purchase,1/12/13 13:00,Person_9044,Luxury Goods,India,True,Legal,3.9279306029934946,1,Bank_395,Singapore
278,TX0000000279,South Africa,95421,Cash Withdrawal,1/12/13 14:00,Person_1944,Finance,Russia,False,Legal,5.0868238409919035,8,Bank_300,Singapore
279,TX0000000280,UAE,398412,Offshore Transfer,1/12/13 15:00,Person_2645,Finance,Singapore,False,Legal,4.9220721221369255,2,Bank_257,Switzerland
280,TX0000000281,South Africa,105032,Stocks Transfer,1/12/13 16:00,Person_3999,Luxury Goods,China,False,Legal,4.691790884099861,2,Bank_228,Luxembourg
281,TX0000000282,Switzerland,86055,Cryptocurrency,1/12/13 17:00,Person_9994,Casinos,India,False,Legal,4.196173054725008,1,Bank_478,Luxembourg
282,TX0000000283,China,353478,Cryptocurrency,1/12/13 18:00,Person_5120,Construction,India,False,Legal,4.0148446640793285,7,Bank_344,Panama
283,TX0000000284,UAE,94850,Property Purchase,1/12/13 19:00,Person_5206,Oil & Gas,South Africa,True,Legal,5.097822884342099,3,Bank_227,Bahamas
284,TX0000000285,Switzerland,173241,Property Purchase,1/12/13 20:00,Person_3220,Finance,Switzerland,False,Legal,5.054001399596425,5,Bank_332,Bahamas
285,TX0000000286,China,19533,Offshore Transfer,1/12/13 21:00,Person_8772,Real Estate,Russia,True,Illegal,6.1514282439361505,8,Bank_212,Switzerland
286,TX0000000287,South Africa,128667,Stocks Transfer,1/12/13 22:00,Person_5226,Casinos,South Africa,False,Legal,4.49824152991436,1,Bank_242,Switzerland
287,TX0000000288,USA,25453,Cryptocurrency,1/12/13 23:00,Person_6699,Real Estate,Russia,True,Legal,5.370041085590901,8,Bank_62,Luxembourg
288,TX0000000289,Singapore,38614,Stocks Transfer,1/13/13 0:00,Person_5597,Casinos,UK,True,Legal,4.4149271321161665,7,Bank_248,Panama
289,TX0000000290,Brazil,70971,Cryptocurrency,1/13/13 1:00,Person_7075,Oil & Gas,UAE,False,Legal,5.416771607921162,0,Bank_299,Switzerland
290,TX0000000291,China,318438,Property Purchase,1/13/13 2:00,Person_4070,Real Estate,Switzerland,False,Legal,4.314214335123189,7,Bank_185,Singapore
291,TX0000000292,China,176644,Cryptocurrency,1/13/13 3:00,Person_9452,Real Estate,South Africa,False,Legal,5.2793101256955755,8,Bank_345,Switzerland
292,TX0000000293,China,85558,Property Purchase,1/13/13 4:00,Person_2450,Construction,Russia,False,Legal,4.434329448040116,9,Bank_349,Singapore
293,TX0000000294,Brazil,72609,Offshore Transfer,1/13/13 5:00,Person_753,Casinos,UK,True,Legal,6.1732277986677015,9,Bank_165,Switzerland
294,TX0000000295,USA,70506,Offshore Transfer,1/13/13 6:00,Person_2904,Arms Trade,India,False,Legal,4.790041848871917,0,Bank_443,Panama
295,TX0000000296,South Africa,20381,Offshore Transfer,1/13/13 7:00,Person_472,Luxury Goods,Russia,False,Legal,4.52820548118045,8,Bank_416,Bahamas
296,TX0000000297,Singapore,147258,Stocks Transfer,1/13/13 8:00,Person_3999,Arms Trade,USA,False,Legal,5.4907430361294844,8,Bank_263,Panama
297,TX0000000298,South Africa,372392,Stocks Transfer,1/13/13 9:00,Person_4725,Real Estate,Brazil,False,Legal,7.482718571258194,4,Bank_341,Bahamas
298,TX0000000299,Russia,34911,Property Purchase,1/13/13 10:00,Person_4615,Real Estate,South Africa,False,Legal,5.499068888211019,2,Bank_450,Cayman Islands
299,TX0000000300,Singapore,51610,Cash Withdrawal,1/13/13 11:00,Person_4880,Luxury Goods,Switzerland,False,Legal,6.034439765705428,9,Bank_121,Panama
300,TX0000000301,Russia,50010,Property Purchase,1/13/13 12:00,Person_7285,Luxury Goods,Brazil,False,Legal,5.781978044555968,1,Bank_384,Switzerland
301,TX0000000302,South Africa,376096,Cryptocurrency,1/13/13 13:00,Person_2601,Oil & Gas,South Africa,False,Legal,4.455868488736495,2,Bank_449,Panama
302,TX0000000303,China,148499,Stocks Transfer,1/13/13 14:00,Person_4427,Casinos,Brazil,False,Legal,4.030893231343688,5,Bank_275,Bahamas
303,TX0000000304,Russia,209658,Cryptocurrency,1/13/13 15:00,Person_9719,Arms Trade,South Africa,True,Illegal,7.278088357408671,8,Bank_381,Panama
304,TX0000000305,India,73968,Stocks Transfer,1/13/13 16:00,Person_817,Construction,India,False,Legal,5.619935809400204,3,Bank_261,Cayman Islands
305,TX0000000306,China,79899,Cash Withdrawal,1/13/13 17:00,Person_4498,Construction,Russia,False,Legal,6.145125235547967,7,Bank_171,Singapore
306,TX0000000307,UAE,39702,Cash Withdrawal,1/13/13 18:00,Person_3872,Construction,Brazil,False,Legal,4.540363065491604,5,Bank_242,Panama
307,TX0000000308,South Africa,33737,Offshore Transfer,1/13/13 19:00,Person_2957,Real Estate,USA,True,Legal,5.4983477589804375,5,Bank_430,Luxembourg
308,TX0000000309,UAE,154507,Cryptocurrency,1/13/13 20:00,Person_33,Construction,Russia,False,Illegal,6.8072553716904,5,Bank_346,Luxembourg
309,TX0000000310,South Africa,214489,Offshore Transfer,1/13/13 21:00,Person_1935,Luxury Goods,Switzerland,False,Legal,4.941564554211984,4,Bank_236,Panama
310,TX0000000311,Singapore,338698,Cash Withdrawal,1/13/13 22:00,Person_1561,Luxury Goods,India,False,Illegal,6.445778420001155,7,Bank_100,Luxembourg
311,TX0000000312,Switzerland,104066,Offshore Transfer,1/13/13 23:00,Person_5404,Construction,USA,False,Legal,4.0311248548547685,2,Bank_325,Cayman Islands
312,TX0000000313,UK,39118,Property Purchase,1/14/13 0:00,Person_9368,Luxury Goods,UK,False,Legal,5.409887279716518,3,Bank_331,Bahamas
313,TX0000000314,Russia,63042,Cryptocurrency,1/14/13 1:00,Person_116,Construction,Singapore,False,Legal,4.583018672184349,4,Bank_315,Cayman Islands
314,TX0000000315,Russia,424893,Offshore Transfer,1/14/13 2:00,Person_5358,Arms Trade,Singapore,False,Legal,4.8220130642143815,7,Bank_456,Panama
315,TX0000000316,Russia,574655,Offshore Transfer,1/14/13 3:00,Person_1321,Oil & Gas,UAE,False,Legal,2.7059367060081514,0,Bank_292,Luxembourg
